Geo Point;Geo Shape;codeunique;nom_long;label;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;idrefliga;idrefligc;res_com;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;exploitant;principal;idf;x;y
48.910802588824716, 2.233988601425483;"{""coordinates"": [2.233988601425483, 48.910802588824716], ""type"": ""Point""}";1508.0;Jacqueline Auriol;Jacqueline Auriol;70969.0;Jacqueline Auriol;47413.0;Jacqueline Auriol;A01192;C01390;TRAM 2;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;643854.2270999998;6868139.830400001
48.91751490665862, 2.2248121888783143;"{""coordinates"": [2.224812188878314, 48.91751490665862], ""type"": ""Point""}";1510.0;Parc Pierre Lagravère;Parc Pierre Lagravère;70975.0;Parc Pierre Lagravère;44678.0;Parc Pierre Lagravère;A01192;C01390;TRAM 2;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;643188.9794000015;6868892.773699999
48.86752135629396, 2.4089789397445083;"{""coordinates"": [2.408978939744508, 48.86752135629396], ""type"": ""Point""}";1602.0;Séverine;Séverine;71824.0;Séverine;45629.0;Séverine;A01757;C01679;TRAM 3b;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;656644.0672999993;6863216.951900002
48.83038858877263, 2.393449698316831;"{""coordinates"": [2.393449698316831, 48.83038858877263], ""type"": ""Point""}";1316.0;Baron Le Roy;Baron Le Roy;71570.0;Baron Leroy;58730.0;Baron Le Roy;A01193;C01391;TRAM 3a;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;655473.184100002;6859096.7621
48.82557055438878, 2.3811665020641035;"{""coordinates"": [2.381166502064104, 48.82557055438878], ""type"": ""Point""}";1317.0;Avenue de France;Avenue de France;427076.0;Avenue de France;45305.0;Avenue de France;A01193;C01391;TRAM 3a;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;654567.2952999994;6858568.047499999
48.88501678827276, 2.396751288803897;"{""coordinates"": [2.396751288803897, 48.88501678827276], ""type"": ""Point""}";1605.0;Butte du Chapeau Rouge;Butte du Chapeau Rouge;73801.0;Butte du Chapeau Rouge;58501.0;Butte du Chapeau Rouge;A01757;C01679;TRAM 3b;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;655761.9548999965;6865169.117800001
48.893880281609206, 2.3977388506469794;"{""coordinates"": [2.397738850646979, 48.893880281609206], ""type"": ""Point""}";1606.0;Delphine Seyrig;Delphine Seyrig;73800.0;Delphine Seyrig;58500.0;Delphine Seyrig;A01757;C01679;TRAM 3b;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;655841.8916999996;6866154.141899999
48.89849110063615, 2.3636513821811374;"{""coordinates"": [2.363651382181137, 48.89849110063615], ""type"": ""Point""}";1611.0;Colette Besson;Colette Besson;72066.0;Colette Besson;45538.0;Colette Besson;A01757;C01679;TRAM 3b;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;653346.7648999989;6866686.445900001
48.898329103478595, 2.351712071721624;"{""coordinates"": [2.351712071721624, 48.898329103478595], ""type"": ""Point""}";1612.0;Diane Arbus;Diane Arbus;72061.0;Diane Arbus - Porte des Poissonniers;45537.0;Diane Arbus (Porte des Poissonniers);A01757;C01679;TRAM 3b;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;652471.318400003;6866675.5528
48.92725060967993, 2.274336132389304;"{""coordinates"": [2.274336132389304, 48.92725060967993], ""type"": ""Point""}";1034.0;Asnières Quatre Routes;Asnières Quatre Routes;72267.0;Quatre Routes;42142.0;Quatre Routes;A01191;C01389;TRAM 1;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;1;0;0;RATP;1.0;1.0;646828.2734000012;6869940.861699998
48.906628324924526, 2.524048525746325;"{""coordinates"": [2.524048525746325, 48.906628324924526], ""type"": ""Point""}";523.0;République Marx Dormoy;République Marx Dormoy;73354.0;République - Marx Dormoy;44626.0;République - Marx Dormoy;A01761;C01843;TRAM 4;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;665111.4017999992;6867508.462099999
48.908416885464824, 2.539173330939578;"{""coordinates"": [2.539173330939578, 48.908416885464824], ""type"": ""Point""}";525.0;Maurice Audin;Maurice Audin;73364.0;Maurice Audin;479052.0;Maurice Audin;A01761;C01843;TRAM 4;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;666221.2409999967;6867700.770399999
48.89792357203605, 2.5617143040426065;"{""coordinates"": [2.561714304042606, 48.89792357203605], ""type"": ""Point""}";530.0;Arboretum;Arboretum;478648.0;Arboretum;478647.0;Arboretum;A01761;C01843;TRAM 4;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;1;0;0;SNCF;0.0;1.0;667867.0082999989;6866524.528099999
48.78567213418671, 2.3919914554961133;"{""coordinates"": [2.391991455496113, 48.78567213418671], ""type"": ""Point""}";117080.0;Camille Groult;Camille Groult;70101.0;Camille Groult;479015.0;Camille Groult;A02371;C02317;TRAM 9;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;KEOLIS;0.0;1.0;655327.8526000008;6854125.701499999
48.76844235795597, 2.4028603221912608;"{""coordinates"": [2.402860322191261, 48.76844235795597], ""type"": ""Point""}";117084.0;Verdun Hoche;Verdun Hoche;69870.0;Verdun - Hoche;479027.0;Verdun - Hoche;A02371;C02317;TRAM 9;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;KEOLIS;0.0;1.0;656111.9170999974;6852203.932399999
48.7639148701563, 2.405808944037218;"{""coordinates"": [2.405808944037218, 48.7639148701563], ""type"": ""Point""}";117085.0;Rouget de Lisle;Rouget de Lisle;69846.0;Rouget de Lisle;479025.0;Rouget de Lisle;A02371;C02317;TRAM 9;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;KEOLIS;0.0;1.0;656324.8404000029;6851698.918099999
48.83331427056053, 2.276854976410801;"{""coordinates"": [2.276854976410801, 48.83331427056053], ""type"": ""Point""}";1502.0;Suzanne Lenglen;Suzanne Lenglen;71042.0;Suzanne Lenglen;44917.0;Suzanne Lenglen;A01192;C01390;TRAM 2;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;646917.172799997;6859494.129099999
48.91583789196237, 2.4250098942744507;"{""coordinates"": [2.425009894274451, 48.91583789196237], ""type"": ""Point""}";1014.0;Hôpital Avicenne;Hôpital Avicenne;72534.0;Hôpital Avicenne;43373.0;Hôpital Avicenne;A01191;C01389;TRAM 1;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;657859.1626999974;6868580.855500001
48.93327227371999, 2.3018263553373655;"{""coordinates"": [2.301826355337365, 48.93327227371999], ""type"": ""Point""}";1031.0;Timbaud;Timbaud;72314.0;Timbaud;46450.0;Timbaud;A01191;C01389;TRAM 1;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;648848.4376000017;6870592.298799999
48.90276802464226, 2.2395420363166334;"{""coordinates"": [2.239542036316633, 48.90276802464226], ""type"": ""Point""}";1506.0;Les Fauvelles;Les Fauvelles;72099.0;Les Fauvelles;43729.0;Les Fauvelles;A01192;C01390;TRAM 2;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;1.0;1.0;644252.6561999992;6867242.4932
48.832736700833905, 2.4003104030250775;"{""coordinates"": [2.400310403025077, 48.832736700833905], ""type"": ""Point""}";108075.0;Porte de Charenton;Porte de Charenton;71579.0;Porte de Charenton;473680.0;Porte de Charenton;A01541 / A01193;C01378 / C01391;METRO 8 / TRAM 3a;METRO / TRAMWAY;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;655978.8011000007;6859354.0002
48.815568954563055, 2.368339634703194;"{""coordinates"": [2.368339634703194, 48.815568954563055], ""type"": ""Point""}";117073.0;Châteaudun - Barbès;Châteaudun - Barbès;70549.0;Châteaudun - Barbès;479017.0;Châteaudun - Barbès;A02371;C02317;TRAM 9;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;KEOLIS;0.0;1.0;653616.7129999995;6857463.4476
48.81262937520647, 2.3706612489603813;"{""coordinates"": [2.370661248960381, 48.81262937520647], ""type"": ""Point""}";117074.0;Cimetière Parisien d'Ivry;Cimetière Parisien d'Ivry;70486.0;Cimetière Parisien d'Ivry;479018.0;Cimetière Parisien d'Ivry;A02371;C02317;TRAM 9;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;KEOLIS;0.0;1.0;653784.5821999982;6857135.242600001
49.03227910999418, 2.6992222536256385;"{""coordinates"": [2.699222253625639, 49.03227910999418], ""type"": ""Point""}";37.0;Dammartin - Juilly - Saint-Mard;Dammartin - Juilly - Saint-Mard;69254.0;Dammartin - Juilly - Saint-Mard;46736.0;Dammartin - Juilly - Saint-Mard;A02175;C01738;TRAIN K;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;1.0;1.0;678005.2801000029;6881418.397500001
48.990313582981926, 2.2632853539998323;"{""coordinates"": [2.263285353999832, 48.990313582981926], ""type"": ""Point""}";234.0;Ermont Halte;Ermont Halte;65910.0;Ermont Halte;47920.0;Ermont Halte;A01849;C01737;TRAIN H;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;646084.0;6876961.0
48.8451930957432, 2.5256159084395464;"{""coordinates"": [2.525615908439546, 48.8451930957432], ""type"": ""Point""}";357.0;Bry-sur-Marne;Bry-sur-Marne;73166.0;Bry-sur-Marne;43101.0;Bry-sur-Marne;A01856;C01742;RER A;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;665185.2531000003;6860676.4833
48.085368309535625, 3.2866533026544835;"{""coordinates"": [3.286653302654484, 48.085368309535625], ""type"": ""Point""}";491.0;Villeneuve-sur-Yonne;Villeneuve-sur-Yonne;411477.0;Villeneuve-sur-Yonne;411476.0;Villeneuve-sur-Yonne;A02171;C01745;TER;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;0.0;721344.0;6776149.0
48.02663600113672, 3.30278746506885;"{""coordinates"": [3.30278746506885, 48.02663600113672], ""type"": ""Point""}";492.0;Saint-Julien-du-Sault;Saint-Julien-du-Sault;411474.0;Saint-Julien du Sault;411473.0;Saint-Julien du Sault;A02171;C01745;TER;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;0.0;722570.3594999984;6769626.838300001
49.17961925675541, 3.1206923972407514;"{""coordinates"": [3.120692397240751, 49.17961925675541], ""type"": ""Point""}";515.0;La Ferté-Milon;La Ferté-Milon;411373.0;La Ferté-Milon;411372.0;La Ferté-Milon;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;0;0;0;SNCF;0.0;0.0;708800.7410999984;6897770.5689
49.261198496051186, 1.873097212586157;"{""coordinates"": [1.873097212586157, 49.261198496051186], ""type"": ""Point""}";508.0;Chaumont-en-Vexin;Chaumont-en-Vexin;411346.0;Chaumont-en-Vexin;411345.0;Chaumont-en-Vexin;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;0.0;617959.8919999972;6907423.634599999
48.89862464805266, 2.2491965080151255;"{""coordinates"": [2.249196508015125, 48.89862464805266], ""type"": ""Point""}";392.0;Courbevoie;Courbevoie;73614.0;Courbevoie;43118.0;Courbevoie;A02176;C01740;TRAIN L;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;644956.0;6866775.0
49.01848664946181, 1.1497406055270256;"{""coordinates"": [1.149740605527026, 49.01848664946181], ""type"": ""Point""}";472.0;Évreux;Évreux;411366.0;Évreux Normandie;411365.0;Évreux Normandie;A02174;C01748;TER;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;0;0;0;SNCF;0.0;0.0;564673.7609999999;6881428.178300001
48.991889159336786, 3.3643798935358085;"{""coordinates"": [3.364379893535808, 48.991889159336786], ""type"": ""Point""}";518.0;Chézy-sur-Marne;Chézy-sur-Marne;411382.0;Chézy-sur-Marne;411381.0;Chézy-sur-Marne;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;0.0;726666.3980000019;6876946.2272000015
48.85622809033533, 2.394675654792046;"{""coordinates"": [2.394675654792046, 48.85622809033533], ""type"": ""Point""}";102037.0;Alexandre Dumas;Alexandre Dumas;71728.0;Alexandre Dumas;45196.0;Alexandre Dumas;A01535;C01372;METRO 2;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;655585.2053000033;6861969.1765
48.879329787761506, 2.3040703912187603;"{""coordinates"": [2.30407039121876, 48.879329787761506], ""type"": ""Point""}";102073.0;Courcelles;Courcelles;71376.0;Courcelles;42771.0;Courcelles;A01535;C01372;METRO 2;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;648959.9764000028;6864592.673900001
48.89314998483909, 2.4127630445476274;"{""coordinates"": [2.412763044547627, 48.89314998483909], ""type"": ""Point""}";105043.0;Église de Pantin;Église de Pantin;72024.0;Église de Pantin;42949.0;Église de Pantin;A01538;C01375;METRO 5;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;656942.8491000012;6866064.638900001
48.88497056184544, 2.378716923224645;"{""coordinates"": [2.378716923224645, 48.88497056184544], ""type"": ""Point""}";105051.0;Laumière;Laumière;71957.0;Laumière;45581.0;Laumière;A01538;C01375;METRO 5;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;654439.4270000011;6865174.232299998
48.8744756757269, 2.322001788877926;"{""coordinates"": [2.322001788877926, 48.8744756757269], ""type"": ""Point""}";109055.0;Saint-Augustin;Saint-Augustin;73690.0;Saint-Augustin;44857.0;Saint-Augustin;A01542;C01379;METRO 9;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;650270.4118999988;6864041.489599999
48.89220682682637, 2.327219867919128;"{""coordinates"": [2.327219867919128, 48.89220682682637], ""type"": ""Point""}";114069.0;Guy Môquet;Guy Môquet;71528.0;Guy-Môquet;43333.0;Guy Môquet;A01546;C01383;METRO 13;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;650669.9354000017;6866009.807700001
48.8760085928912, 2.3445724820893283;"{""coordinates"": [2.344572482089328, 48.8760085928912], ""type"": ""Point""}";107049.0;Cadet;Cadet;71351.0;Cadet;42414.0;Cadet;A01540;C01377;METRO 7;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;651927.2958000004;6864197.961199999
48.87296813989052, 2.3332570917912148;"{""coordinates"": [2.333257091791215, 48.87296813989052], ""type"": ""Point""}";109059.0;Chaussée d'Antin - La Fayette;Chaussée d'Antin - La Fayette;73689.0;Chaussée d'Antin - La Fayette;42589.0;Chaussée d'Antin - La Fayette;A01540 / A01542;C01377 / C01379;METRO 7 / METRO 9;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;651094.5269000009;6863866.832899999
48.88244268996081, 2.337085136498658;"{""coordinates"": [2.337085136498658, 48.88244268996081], ""type"": ""Point""}";112073.0;Pigalle;Pigalle;71409.0;Pigalle;44345.0;Pigalle;A01535 / A01545;C01372 / C01382;METRO 2 / METRO 12;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;651384.1513999999;6864917.9745000005
48.88355628924793, 2.333379672422159;"{""coordinates"": [2.333379672422159, 48.88355628924793], ""type"": ""Point""}";102063.0;Blanche;Blanche;71420.0;Blanche;42337.0;Blanche;A01535;C01372;METRO 2;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;651113.4575000033;6865044.0874999985
48.75454544301934, 2.411900230949817;"{""coordinates"": [2.411900230949817, 48.75454544301934], ""type"": ""Point""}";117087.0;Four-Peary;Four-Peary;69742.0;Four - Peary;479020.0;Four - Peary;A02371;C02317;TRAM 9;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;KEOLIS;0.0;1.0;656764.8047000021;6850653.851300001
48.913710544628906, 2.3807356063950946;"{""coordinates"": [2.380735606395095, 48.913710544628906], ""type"": ""Point""}";117093.0;Mairie d'Aubervilliers;Mairie d'Aubervilliers;72524.0;Mairie d'Aubervilliers;483899.0;Mairie d'Aubervilliers;A01545;C01382;METRO 12;METRO;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0;0;0;METRO 12;0;0;0;RATP;1.0;1.0;654612.5235000029;6868368.837900002
48.84130814594481, 2.0614519846135204;"{""coordinates"": [2.06145198461352, 48.84130814594481], ""type"": ""Point""}";117099.0;Noisy-le-Roi;Noisy-le-Roi;64246.0;Noisy-le-Roi;480939.0;Noisy-le-Roi;A02373;C02344;TRAM 13;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;Transkeo;0.0;1.0;631116.630900003;6860549.3013
48.8947371484561, 2.069974306780278;"{""coordinates"": [2.069974306780278, 48.8947371484561], ""type"": ""Point""}";117096.0;Fourqueux - Bel Air;Fourqueux - Bel Air;64566.0;Fourqueux - Bel Air;480941.0;Fourqueux - Bel Air;A02373;C02344;TRAM 13;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;Transkeo;0.0;1.0;631812.0583999977;6866482.5885999985
48.90320461453163, 2.0729714565656736;"{""coordinates"": [2.072971456565674, 48.90320461453163], ""type"": ""Point""}";117095.0;Lisière Pereire;Lisière Pereire;64622.0;Lisière Pereire;480929.0;Lisière Pereire;A02373;C02344;TRAM 13;TRAMWAY;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0;0;0;0;0;0;0;Transkeo;0.0;1.0;632042.8483000025;6867421.515900001
48.83921929814401, 2.6332109175111778;"{""coordinates"": [2.633210917511178, 48.83921929814401], ""type"": ""Point""}";6.0;Lognes;Lognes;68123.0;Lognes;43152.0;Lognes;A01856;C01742;RER A;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;673078.4318000004;6859970.183400001
48.8058407886903, 2.6191944124556534;"{""coordinates"": [2.619194412455653, 48.8058407886903], ""type"": ""Point""}";9.0;Émerainville - Pontault-Combault;Émerainville - Pontault-Combault;67897.0;Émerainville - Pontault-Combault;43074.0;Émerainville - Pontault-Combault;A01843;C01729;RER E;RER;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;672031.7581999972;6856263.686000001
48.746452319783515, 2.727229371429766;"{""coordinates"": [2.727229371429766, 48.746452319783515], ""type"": ""Point""}";12.0;Gretz-Armainvilliers;Gretz-Armainvilliers;67658.0;Gretz-Armainvilliers;43131.0;Gretz-Armainvilliers;A01843;C01729;RER E;RER;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;1.0;1.0;679943.5305999964;6849627.657499999
48.903072915084365, 2.8102482193626623;"{""coordinates"": [2.810248219362662, 48.903072915084365], ""type"": ""Point""}";14.0;Esbly;Esbly;68653.0;Esbly;47322.0;Esbly;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;0;0;0;SNCF;0.0;1.0;686089.6332999989;6867024.6677
48.96022648981538, 2.9500603827528087;"{""coordinates"": [2.950060382752809, 48.96022648981538], ""type"": ""Point""}";16.0;Trilport;Trilport;68984.0;Trilport;47962.0;Trilport;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;696343.0314999968;6873364.738400001
48.95916406214181, 3.0261112956516625;"{""coordinates"": [3.026111295651662, 48.95916406214181], ""type"": ""Point""}";19.0;Changis-Saint-Jean;Changis-Saint-Jean;68980.0;Changis - Saint-Jean;47928.0;Changis - Saint-Jean;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;701912.1120000035;6873245.750300001
48.789496675953814, 2.907387271733688;"{""coordinates"": [2.907387271733688, 48.789496675953814], ""type"": ""Point""}";27.0;Mortcerf;Mortcerf;67805.0;Mortcerf;47942.0;Mortcerf;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;693195.9078999981;6854382.9476
48.57750848942834, 2.1920630714681812;"{""coordinates"": [2.192063071468181, 48.57750848942834], ""type"": ""Point""}";198.0;Breuillet;Breuillet;60028.0;Breuillet - Bruyères-le-Châtel;47925.0;Breuillet - Bruyères-le-Châtel;A01840;C01727;RER C;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;640402.1894000024;6831115.378899999
48.99739200089777, 1.6301676272747532;"{""coordinates"": [1.630167627274753, 48.99739200089777], ""type"": ""Point""}";111.0;Rosny-sur-Seine;Rosny-sur-Seine;66157.0;Rosny-sur-Seine;479059.0;Rosny-sur-Seine;A02174;C01748;TER;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;599766.9048999995;6878366.104499999
48.98950250621091, 1.7030161341896652;"{""coordinates"": [1.703016134189665, 48.98950250621091], ""type"": ""Point""}";114.0;Mantes-la-Jolie;Mantes-la-Jolie;65931.0;Mantes-la-Jolie;43157.0;Mantes-la-Jolie;A01852 / A01847;C01739 / C01736;TRAIN J / TRAIN N;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1;1;0;0;0;0;0;SNCF;1.0;1.0;605082.4575000033;6877398.826099999
48.9841727543854, 1.7477861829061605;"{""coordinates"": [1.747786182906161, 48.9841727543854], ""type"": ""Point""}";116.0;Limay;Limay;65788.0;Limay;43151.0;Limay;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;608349.1982000023;6876753.3002
48.98297976225798, 1.8089078259803577;"{""coordinates"": [1.808907825980358, 48.98297976225798], ""type"": ""Point""}";118.0;Gargenville;Gargenville;65732.0;Gargenville;43129.0;Gargenville;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;612820.4042000026;6876551.4331
49.00576253589556, 1.9017819785810448;"{""coordinates"": [1.901781978581045, 49.00576253589556], ""type"": ""Point""}";120.0;Meulan-Hardricourt;Meulan-Hardricourt;66321.0;Meulan - Hardricourt;46897.0;Meulan - Hardricourt;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;619652.9213000014;6878986.2993
48.946796941150964, 2.2578974826622082;"{""coordinates"": [2.257897482662208, 48.946796941150964], ""type"": ""Point""}";221.0;Argenteuil;Argenteuil;65063.0;Argenteuil;47875.0;Argenteuil;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;1.0;1.0;645644.2233999968;6872125.5748
48.97098803346417, 2.263830527175666;"{""coordinates"": [2.263830527175666, 48.97098803346417], ""type"": ""Point""}";222.0;Sannois;Sannois;65441.0;Sannois;43189.0;Sannois;A01852;C01739;TRAIN J;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;646103.8606999964;6874811.571199998
48.97605425220996, 2.338524070645141;"{""coordinates"": [2.338524070645141, 48.97605425220996], ""type"": ""Point""}";245.0;Deuil-Montmagny;Deuil-Montmagny;65562.0;Deuil - Montmagny;473159.0;Deuil - Montmagny;A01849;C01737;TRAIN H;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;651576.878399998;6875326.554200001
48.98431596295851, 2.353407248579631;"{""coordinates"": [2.353407248579631, 48.98431596295851], ""type"": ""Point""}";246.0;Groslay;Groslay;65749.0;Groslay;43133.0;Groslay;A01849;C01737;TRAIN H;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;652673.8950999975;6876236.264600001
48.799728825313025, 2.183684108478812;"{""coordinates"": [2.183684108478812, 48.799728825313025], ""type"": ""Point""}";72.0;Chaville-Vélizy;Chaville-Vélizy;69487.0;Chaville - Vélizy;47883.0;Chaville - Vélizy;A01845;C01731;TRAIN R;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;0.0;1.0;640039.5420999974;6855826.5977
48.897973448103386, 2.1221174460636694;"{""coordinates"": [2.122117446063669, 48.897973448103386], ""type"": ""Point""}";96.0;Le Vésinet-Le Pecq;Le Vésinet-Le Pecq;64582.0;Le Vésinet - Le Pecq;43237.0;Le Vésinet - Le Pecq;A01856;C01742;RER A;RER;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;RATP;0.0;1.0;635638.945600003;6866798.673799999
48.5137545900538, 3.2500349825830503;"{""coordinates"": [3.25003498258305, 48.5137545900538], ""type"": ""Point""}";41.0;Longueville;Longueville;61858.0;Longueville;47914.0;Longueville;A01844;C01730;TRAIN P;TRAIN;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;SNCF;1.0;1.0;718466.6693999991;6823752.474300001
